20210824123240                 Connected to the MS Teams 
20210824123240                 Adding channel:TestChannel1to the MS team with the Id:d460b9da-00f2-47a1-a6cf-ea987e6fe60e
20210824123240                 Adding channel:TestChannel11to the MS team with the Id:d460b9da-00f2-47a1-a6cf-ea987e6fe60e
20210824123240                 Adding channel:TestChannel12to the MS team with the Id:1ff2c934-14e2-4736-9d4a-48a1b5063f7e
20210824123240                 Adding channel:TestChannel13to the MS team with the Id:fd3e0158-cdfb-41b0-afc2-d688d585ae9a
